,adress,Latitude,Longitude,
,"обл. Псковская, г. Псков, ул. Труда, д. 16А",57.82911900000001,28.3366239,2007
,"обл. Псковская, г. Псков, ул. Труда, д. 17",57.82499039999999,28.3363007,1955
,"обл. Псковская, г. Псков, ул. Труда, д. 18",57.8279785,28.3378222,1973
,"обл. Псковская, г. Псков, ул. Труда, д. 19",57.8253497,28.3365493,1955
,"обл. Псковская, г. Псков, ул. Труда, д. 20",57.82945110000001,28.3383115,1970
,"обл. Псковская, г. Псков, ул. Труда, д. 21",57.82560789999999,28.3369105,1949
,"обл. Псковская, г. Псков, ул. Труда, д. 22",57.8302334,28.3390289,1972
,"обл. Псковская, г. Псков, ул. Труда, д. 24",57.83051849999999,28.338378,1977
,"обл. Псковская, г. Псков, ул. Труда, д. 28",57.83192,28.3411985,1983
,"обл. Псковская, г. Псков, ул. Труда, д. 32",57.8319852,28.3417464,1955
,"обл. Псковская, г. Псков, ул. Труда, д. 34",57.83224120000001,28.3422985,1953
,"обл. Псковская, г. Псков, ул. Труда, д. 35",57.8316709,28.3424124,1959
,"обл. Псковская, г. Псков, ул. Труда, д. 36",57.8325468,28.3426724,1953
,"обл. Псковская, г. Псков, ул. Труда, д. 39",57.8339039,28.3453978,1976
,"обл. Псковская, г. Псков, ул. Труда, д. 42",57.8334134,28.3418063,2020
,"обл. Псковская, г. Псков, ул. Труда, д. 43",57.8345454,28.347764,1973
,"обл. Псковская, г. Псков, ул. Труда, д. 45",57.83500939999999,28.3487284,1972
,"обл. Псковская, г. Псков, ул. Труда, д. 47",57.8349788,28.3463991,1978
,"обл. Псковская, г. Псков, ул. Труда, д. 49",57.8347798,28.3495553,1974
,"обл. Псковская, г. Псков, ул. Труда, д. 50",57.838921,28.3489891,2012
,"обл. Псковская, г. Псков, ул. Труда, д. 53",57.83705449999999,28.3496016,1985
,"обл. Псковская, г. Псков, ул. Труда, д. 56",57.8417432,28.3484255,2014
,"обл. Псковская, г. Псков, ул. Труда, д. 57",57.83624380000001,28.3503525,1979
,"обл. Псковская, г. Псков, ул. Труда, д. 58",57.8412441,28.3522694,2014
,"обл. Псковская, г. Псков, ул. Труда, д. 59",57.8364659,28.3515216,1974
,"обл. Псковская, г. Псков, ул. Труда, д. 60",57.8415475,28.352479,2017
,"обл. Псковская, г. Псков, ул. Труда, д. 67",57.837917,28.349849,1985
,"обл. Псковская, г. Псков, ул. Труда, д. 69",57.8385289,28.3505758,1981
,"обл. Псковская, г. Псков, ул. Труда, д. 73",57.8386629,28.352151,1985
,"обл. Псковская, г. Псков, ул. Труда, д. 73а",57.8382489,28.3519535,1982
,"обл. Псковская, г. Псков, пер. Трудовой, д. 10",57.80140489999999,28.3193188,1956
,"обл. Псковская, г. Псков, пер. Трудовой, д. 19",57.8016258,28.3194542,1957
,"обл. Псковская, г. Псков, ул. Харченко, д. 20",57.7982026,28.4123817,1957
,"обл. Псковская, г. Псков, ул. Харченко, д. 22",57.79808790000001,28.4117356,1977
,"обл. Псковская, г. Псков, ул. Харченко, д. 27",57.7985688,28.4126246,1984
,"обл. Псковская, г. Псков, ул. Харченко, д. 31",57.79934159999999,28.4126931,1989
,"обл. Псковская, г. Псков, ул. Хвойная, д. 16",57.8330402,28.4160012,1972
,"обл. Псковская, г. Псков, ул. Черняховского, д. 1",57.7566015,28.4119382,1964
,"обл. Псковская, г. Псков, ул. Черняховского, д. 2/29",57.7570919,28.4125121,1961
,"обл. Псковская, г. Псков, ул. Черняховского, д. 3",57.7564654,28.4125529,1963
,"обл. Псковская, г. Псков, ул. Черняховского, д. 4",57.7567806,28.4130058,1949
,"обл. Псковская, г. Псков, ул. Черняховского, д. 5",57.75643389999999,28.4131568,1967
,"обл. Псковская, г. Псков, ул. Черняховского, д. 6",57.7566597,28.4137224,1948
,"обл. Псковская, г. Псков, ул. Чехова, д. 1",57.8139774,28.3106699,1986
,"обл. Псковская, г. Псков, ул. Чехова, д. 1А",57.8139423,28.3108618,1995
,"обл. Псковская, г. Псков, ул. Чехова, д. 4",57.81269700000001,28.3109125,1970
,"обл. Псковская, г. Псков, ул. Чехова, д. 6",57.8121805,28.3095925,1970
,"обл. Псковская, г. Псков, ул. Чехова, д. 6А",57.8118916,28.310636,1975
,"обл. Псковская, г. Псков, ул. Чехова, д. 8",57.811691,28.310234,1972
,"обл. Псковская, г. Псков, ул. Чехова, д. 10",57.81139839999999,28.3092569,1972
,"обл. Псковская, г. Псков, ул. Чехова, д. 12",57.8118288,28.3088537,1982
,"обл. Псковская, г. Псков, ул. Шелгунова, д. 7",57.795376,28.3477666,1986
,"обл. Псковская, г. Псков, ул. Шелгунова, д. 9/2",57.7954964,28.3485967,1982
,"обл. Псковская, г. Псков, ул. Шелгунова, д. 15",57.795471,28.3492068,1981
,"обл. Псковская, г. Псков, ул. Шестака, д. 8",57.811057,28.29268,2003
,"обл. Псковская, г. Псков, ул. Шестака, д. 10",57.81104970000001,28.2922053,2003
,"обл. Псковская, г. Псков, ул. Шестака, д. 11",57.8083983,28.2944663,2010
,"обл. Псковская, г. Псков, ул. Шестака, д. 12",57.80991399999999,28.2931989,2004
,"обл. Псковская, г. Псков, ул. Шестака, д. 13",57.8077947,28.2947485,2011
,"обл. Псковская, г. Псков, ул. Шестака, д. 15",57.80725349999999,28.2949486,2011
,"обл. Псковская, г. Псков, ул. Шестака, д. 16",57.8084882,28.2984098,2010
,"обл. Псковская, г. Псков, ул. Шестака, д. 17",57.8080089,28.2957715,2011
,"обл. Псковская, г. Псков, ул. Шестака, д. 18",57.80914629999999,28.2985568,2010
,"обл. Псковская, г. Псков, ул. Шестака, д. 19",57.80720160000001,28.2958969,2011
,"обл. Псковская, г. Псков, ул. Шестака, д. 20",57.8080866,28.2989716,2010
,"обл. Псковская, г. Псков, ул. Шестака, д. 21",57.8074311,28.2972369,2011
,"обл. Псковская, г. Псков, ул. Шестака, д. 23",57.8068287,28.2976467,2014
,"обл. Псковская, г. Псков, ул. Шестака, д. 24",57.8075345,28.2994447,2006
,"обл. Псковская, г. Псков, ул. Шестака, д. 25",57.8071644,28.2986957,2014
,"обл. Псковская, г. Псков, ул. Шестака, д. 26",57.8072206,28.3003548,2009
,"обл. Псковская, г. Псков, ул. Шестака, д. 27",57.8063109,28.2981328,2014
,"обл. Псковская, г. Псков, ул. Шестака, д. 28",57.8068938,28.3015501,2005
,"обл. Псковская, г. Псков, ул. Шестака, д. 29",57.8066158,28.2988608,2014
,"обл. Псковская, г. Псков, ул. Шестака, д. 31",57.80603720000001,28.2990919,2014
,"обл. Псковская, г. Псков, ул. Шестака, д. 33",57.80675759999999,28.2999812,2014
,"обл. Псковская, г. Псков, ул. Школьная, д. 2",57.823809,28.340194,1982
,"обл. Псковская, г. Псков, ул. Школьная, д. 7",57.82462329999999,28.3391013,1989
,"обл. Псковская, г. Псков, ул. Школьная, д. 8",57.82475649999999,28.337022,2005
,"обл. Псковская, г. Псков, ул. Школьная, д. 9",57.82483949999999,28.3382149,1958
,"обл. Псковская, г. Псков, ул. Школьная, д. 11",57.8252471,28.3378573,1991
,"обл. Псковская, г. Псков, ул. Школьная, д. 13",57.8252037,28.3370449,1952
,"обл. Псковская, г. Псков, ул. Школьная, д. 29",57.8271894,28.3302831,1959
,"обл. Псковская, г. Псков, ул. Шоссейная, д. 2б",57.8352358,28.3146289,1960
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 1",57.8434647,28.317794,1975
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 3",57.843597,28.3173476,1975
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 5",57.8437194,28.3161001,1975
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 7",57.8436953,28.3156242,1975
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 13",57.84049479999999,28.3189712,1968
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 15",57.8407199,28.3191739,1973
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 17",57.84112,28.3195124,1977
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 19",57.8407989,28.3206965,1977
,"обл. Псковская, г. Псков, пер. Шоссейный, д. 21",57.8411019,28.3201675,1977
,"обл. Псковская, г. Псков, пр-кт. Энтузиастов, д. 1",57.8373295,28.3467729,1977
,"обл. Псковская, г. Псков, пр-кт. Энтузиастов, д. 3",57.836518,28.344916,1978
,"обл. Псковская, г. Псков, пр-кт. Энтузиастов, д. 5",57.83673,28.34345,1980
,"обл. Псковская, г. Псков, пр-кт. Энтузиастов, д. 7",57.8374026,28.3441938,1979
,"обл. Псковская, г. Псков, пр-кт. Энтузиастов, д. 9",57.83573999999999,28.34073,1991
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 14",57.8060779,28.3165257,1969
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 16",57.8056582,28.3158276,1989
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 30А",57.80982590000001,28.2980335,2004
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 32.",57.8108539,28.2986567,2010
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 32А",57.81038830000001,28.2988418,2004
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 32Б",57.810633,28.2978362,2003
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 34",57.811556,28.2922651,1992
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 36",57.8113553,28.297113,2011
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 36А",57.8108041,28.2971588,2003
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 38",57.81194069999999,28.2952306,2007
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 40",57.8134107,28.292874,2012
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 40А",57.81286859999999,28.2938919,2011
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 42",57.8129234,28.2939205,2013
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 44",57.8144568,28.2919773,1982
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 45",57.80930599999999,28.309655,2007
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 46",57.81435,28.289969,1980
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 48",57.8148654,28.2903968,1980
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 50",57.81633619999999,28.2913303,1984
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 51",57.8099115,28.3063669,1977
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 52",57.81536149999999,28.2906277,1982
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 55",57.8107519,28.3045984,1968
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 57",57.8113179,28.3036519,1968
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 57 а",57.811227,28.305009,1969
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 57А",57.811227,28.305009,1969
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 58",57.8170995,28.2910317,1983
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 59",57.81113479999999,28.3024017,2003
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 60",57.818316,28.2913091,1982
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 61",57.8117809,28.3027778,1968
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 62",57.8182478,28.2904374,1980
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 63",57.8119969,28.3020246,1968
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 64",57.81838369999999,28.2896891,1980
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 65",57.8122119,28.3012247,1968
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 65А",57.81318,28.30123,1992
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 66",57.817676,28.288901,1984
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 67",57.812425,28.300446,1968
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 69",57.81135270000001,28.3008069,1967
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 69А",57.8122807,28.2972516,1981
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 71",57.81664050000001,28.295017,1974
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 71а",57.81562,28.295431,1981
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 73",57.8168191,28.2957964,1970
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 73А",57.817569,28.296256,1988
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 75",57.816757,28.296731,1970
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 77",57.817318,28.292979,1972
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 77а",57.81739340000001,28.2935678,1997
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 77б",57.8154333,28.2939579,1991
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 79",57.8180989,28.2958571,1971
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 81",57.817946,28.294817,1985
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 83",57.8188742,28.2954477,1971
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 83-а",57.8188742,28.2954477,1971
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 85",57.81785199999999,28.293829,1981
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 85а",57.8182444,28.2935918,1997
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 87",57.81870499999999,28.293884,1982
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 87А",57.81915499999999,28.293609,1993
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 89",57.8201334,28.2935202,1981
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 91",57.8210121,28.2941183,1988
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 93",57.8217156,28.2950167,1988
,"обл. Псковская, г. Псков, ул. Юбилейная, д. 93а",57.8222622,28.2940379,2001
,"обл. Псковская, г. Псков, ул. Юности, д. 1",57.8413002,28.3425783,2011
,"обл. Псковская, г. Псков, ул. Юности, д. 3",57.8415689,28.3443234,1992
,"обл. Псковская, г. Псков, ул. Юности, д. 5",57.8414045,28.3390877,2013
,"обл. Псковская, г. Псков, ул. Юности, д. 7",57.84266719999999,28.3441637,2013
,"обл. Псковская, г. Псков, ул. Юности, д. 9",57.8430591,28.3445698,2010
,"обл. Псковская, г. Псков, ул. Юности, д. 11",57.8422849,28.3453644,2013
,"обл. Псковская, г. Псков, ул. Юности, д. 11а",57.8420785,28.345988,2014
,"обл. Псковская, г. Псков, ул. Юности, д. 11б",57.84187169999999,28.3466247,2014
,"обл. Псковская, г. Псков, ул. Юности, д. 13",57.8426612,28.34581,2012
,"обл. Псковская, г. Псков, ул. Юности, д. 15/130",57.843886,28.345424,2015
,"обл. Псковская, г. Псков, ул. Юности, д. 24",57.84446819999999,28.3444335,2020
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 3",57.80965879999999,28.3582873,1961
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 5",57.8095234,28.3575249,2015
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 5а",57.8095029,28.3559285,1984
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 6",57.8064219,28.3560718,1964
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 7",57.8089378,28.3576243,1961
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 7а",57.80881950000001,28.3566613,1995
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 9",57.8085797,28.3572843,1959
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 11",57.80829,28.3570278,1963
,"обл. Псковская, г. Псков, ул. Юрия Гагарина, д. 13",57.807698,28.356564,1964
,"обл. Псковская, г. Псков, ул. Яна Райниса, д. 48",57.7935504,28.3339357,1969
,"обл. Псковская, г. Псков, ул. Яна Райниса, д. 50",57.7932846,28.3343827,1965
,"обл. Псковская, г. Псков, ул. Яна Райниса, д. 52",57.7929894,28.3348571,1959
,"обл. Псковская, г. Псков, ул. Яна Райниса, д. 54",57.792494,28.335597,1968
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 2/17",57.80836610000001,28.3404916,1963
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 3А13",57.8069143,28.3446522,1966
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 4",57.80845600000001,28.3432384,1959
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 5",57.80601559999999,28.3477079,1963
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 6А",57.8080438,28.3441906,1964
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 7",57.8063374,28.3486648,1963
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 8",57.80743200000001,28.344565,1964
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 9",57.80576439999999,28.3493579,1963
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 11",57.806022,28.3502912,1963
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 13",57.8054679,28.3510875,1962
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 15",57.8056924,28.3521821,1963
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 17",57.8052281,28.3527192,1963
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 21",57.80528899999999,28.3546288,1964
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 22",57.80561640000001,28.3556356,1958
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 23",57.8050589,28.3560923,1959
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 25",57.80482469999999,28.3572705,1957
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 27",57.80469549999999,28.3585226,1958
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 28",57.8050764,28.3587371,1956
,"обл. Псковская, г. Псков, ул. Яна Фабрициуса, д. 29",57.8045177,28.3596121,1960
